Native form	Prefixed form	URI	Destination URL	Outgoing URI	Entity Type
GTEX-13OW5-0011-R9b-SM-5O9CL	GTEX-13OW5-0011-R9b-SM-5O9CL		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-0011-R9b-SM-5O9CL		biosample
GTEX-13OW5-0126-SM-5MR3A	GTEX-13OW5-0126-SM-5MR3A		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-0126-SM-5MR3A		biosample
GTEX-13OW5-0326-SM-5L3HK	GTEX-13OW5-0326-SM-5L3HK		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-0326-SM-5L3HK		biosample
GTEX-13OW5-0626-SM-5J2N2	GTEX-13OW5-0626-SM-5J2N2		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-0626-SM-5J2N2		biosample
GTEX-13OW5-0726-SM-5KLZK	GTEX-13OW5-0726-SM-5KLZK		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-0726-SM-5KLZK		biosample
GTEX-13OW5-0826-SM-5J1NE	GTEX-13OW5-0826-SM-5J1NE		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-0826-SM-5J1NE		biosample
GTEX-13OW5-0926-SM-5L3GZ	GTEX-13OW5-0926-SM-5L3GZ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-0926-SM-5L3GZ		biosample
GTEX-13OW5-1126-SM-5J1NR	GTEX-13OW5-1126-SM-5J1NR		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-1126-SM-5J1NR		biosample
GTEX-13OW5-2226-SM-5L3HC	GTEX-13OW5-2226-SM-5L3HC		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-2226-SM-5L3HC		biosample
GTEX-13OW5-2326-SM-5L3HO	GTEX-13OW5-2326-SM-5L3HO		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-2326-SM-5L3HO		biosample
GTEX-13OW5-2526-SM-5L3I1	GTEX-13OW5-2526-SM-5L3I1		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-2526-SM-5L3I1		biosample
GTEX-13OW5-2626-SM-5MR3M	GTEX-13OW5-2626-SM-5MR3M		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-2626-SM-5MR3M		biosample
GTEX-13OW5-2826-SM-5KM1G	GTEX-13OW5-2826-SM-5KM1G		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-2826-SM-5KM1G		biosample
GTEX-13OW5-2926-SM-5IJF2	GTEX-13OW5-2926-SM-5IJF2		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-2926-SM-5IJF2		biosample
GTEX-13OW5-3126-SM-5MR3Y	GTEX-13OW5-3126-SM-5MR3Y		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW5-3126-SM-5MR3Y		biosample
GTEX-13OW6-0005-SM-5NQ9Z	GTEX-13OW6-0005-SM-5NQ9Z		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0005-SM-5NQ9Z		biosample
GTEX-13OW6-0011-R10a-SM-5L3HE	GTEX-13OW6-0011-R10a-SM-5L3HE		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0011-R10a-SM-5L3HE		biosample
GTEX-13OW6-0011-R11a-SM-5L3H2	GTEX-13OW6-0011-R11a-SM-5L3H2		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0011-R11a-SM-5L3H2		biosample
GTEX-13OW6-0011-R1a-SM-5L3HQ	GTEX-13OW6-0011-R1a-SM-5L3HQ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0011-R1a-SM-5L3HQ		biosample
GTEX-13OW6-0011-R2a-SM-5L3HG	GTEX-13OW6-0011-R2a-SM-5L3HG		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0011-R2a-SM-5L3HG		biosample
GTEX-13OW6-0011-R4a-SM-5O9DX	GTEX-13OW6-0011-R4a-SM-5O9DX		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0011-R4a-SM-5O9DX		biosample
GTEX-13OW6-0011-R5a-SM-5O9BK	GTEX-13OW6-0011-R5a-SM-5O9BK		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0011-R5a-SM-5O9BK		biosample
GTEX-13OW6-0011-R6b-SM-5L3GR	GTEX-13OW6-0011-R6b-SM-5L3GR		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0011-R6b-SM-5L3GR		biosample
GTEX-13OW6-0011-R7b-SM-5L3H4	GTEX-13OW6-0011-R7b-SM-5L3H4		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0011-R7b-SM-5L3H4		biosample
GTEX-13OW6-0011-R8a-SM-5L3GF	GTEX-13OW6-0011-R8a-SM-5L3GF		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0011-R8a-SM-5L3GF		biosample
GTEX-13OW6-0126-SM-5IJGM	GTEX-13OW6-0126-SM-5IJGM		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0126-SM-5IJGM		biosample
GTEX-13OW6-0226-SM-5J1NB	GTEX-13OW6-0226-SM-5J1NB		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0226-SM-5J1NB		biosample
GTEX-13OW6-0326-SM-5L3H9	GTEX-13OW6-0326-SM-5L3H9		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0326-SM-5L3H9		biosample
GTEX-13OW6-0426-SM-5L3HM	GTEX-13OW6-0426-SM-5L3HM		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0426-SM-5L3HM		biosample
GTEX-13OW6-0526-SM-5L3HY	GTEX-13OW6-0526-SM-5L3HY		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0526-SM-5L3HY		biosample
GTEX-13OW6-0626-SM-5L3IB	GTEX-13OW6-0626-SM-5L3IB		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0626-SM-5L3IB		biosample
GTEX-13OW6-0726-SM-5L3FX	GTEX-13OW6-0726-SM-5L3FX		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0726-SM-5L3FX		biosample
GTEX-13OW6-0826-SM-5L3GA	GTEX-13OW6-0826-SM-5L3GA		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0826-SM-5L3GA		biosample
GTEX-13OW6-0926-SM-5L3GM	GTEX-13OW6-0926-SM-5L3GM		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-0926-SM-5L3GM		biosample
GTEX-13OW6-1126-SM-5L3HL	GTEX-13OW6-1126-SM-5L3HL		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-1126-SM-5L3HL		biosample
GTEX-13OW6-1426-SM-5L3EU	GTEX-13OW6-1426-SM-5L3EU		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-1426-SM-5L3EU		biosample
GTEX-13OW6-1526-SM-5L3HX	GTEX-13OW6-1526-SM-5L3HX		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-1526-SM-5L3HX		biosample
GTEX-13OW6-1626-SM-5IJD5	GTEX-13OW6-1626-SM-5IJD5		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-1626-SM-5IJD5		biosample
GTEX-13OW6-1726-SM-5IJGI	GTEX-13OW6-1726-SM-5IJGI		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-1726-SM-5IJGI		biosample
GTEX-13OW6-1826-SM-5N9F9	GTEX-13OW6-1826-SM-5N9F9		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-1826-SM-5N9F9		biosample
GTEX-13OW6-2126-SM-5N9GL	GTEX-13OW6-2126-SM-5N9GL		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-2126-SM-5N9GL		biosample
GTEX-13OW6-2226-SM-5N9FL	GTEX-13OW6-2226-SM-5N9FL		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-2226-SM-5N9FL		biosample
GTEX-13OW6-2426-SM-5K7WO	GTEX-13OW6-2426-SM-5K7WO		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-2426-SM-5K7WO		biosample
GTEX-13OW6-2526-SM-5IJEC	GTEX-13OW6-2526-SM-5IJEC		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-2526-SM-5IJEC		biosample
GTEX-13OW6-2626-SM-5IFF2	GTEX-13OW6-2626-SM-5IFF2		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-2626-SM-5IFF2		biosample
GTEX-13OW6-2726-SM-5J2OE	GTEX-13OW6-2726-SM-5J2OE		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-2726-SM-5J2OE		biosample
GTEX-13OW6-2926-SM-5KM29	GTEX-13OW6-2926-SM-5KM29		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-2926-SM-5KM29		biosample
GTEX-13OW6-3026-SM-5J2MI	GTEX-13OW6-3026-SM-5J2MI		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-3026-SM-5J2MI		biosample
GTEX-13OW6-3126-SM-5L3IA	GTEX-13OW6-3126-SM-5L3IA		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW6-3126-SM-5L3IA		biosample
GTEX-13OW7-0011-R10a-SM-5L3H3	GTEX-13OW7-0011-R10a-SM-5L3H3		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0011-R10a-SM-5L3H3		biosample
GTEX-13OW7-0011-R11a-SM-5O9DY	GTEX-13OW7-0011-R11a-SM-5O9DY		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0011-R11a-SM-5O9DY		biosample
GTEX-13OW7-0011-R1b-SM-5L3HF	GTEX-13OW7-0011-R1b-SM-5L3HF		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0011-R1b-SM-5L3HF		biosample
GTEX-13OW7-0011-R3a-SM-5O9DA	GTEX-13OW7-0011-R3a-SM-5O9DA		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0011-R3a-SM-5O9DA		biosample
GTEX-13OW7-0011-R4b-SM-5O9CX	GTEX-13OW7-0011-R4b-SM-5O9CX		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0011-R4b-SM-5O9CX		biosample
GTEX-13OW7-0011-R5b-SM-5O9DM	GTEX-13OW7-0011-R5b-SM-5O9DM		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0011-R5b-SM-5O9DM		biosample
GTEX-13OW7-0011-R8b-SM-5L3HR	GTEX-13OW7-0011-R8b-SM-5L3HR		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0011-R8b-SM-5L3HR		biosample
GTEX-13OW7-0126-SM-5MR3B	GTEX-13OW7-0126-SM-5MR3B		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0126-SM-5MR3B		biosample
GTEX-13OW7-0226-SM-5MR3N	GTEX-13OW7-0226-SM-5MR3N		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0226-SM-5MR3N		biosample
GTEX-13OW7-0326-SM-5J1MP	GTEX-13OW7-0326-SM-5J1MP		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0326-SM-5J1MP		biosample
GTEX-13OW7-0426-SM-5K7VK	GTEX-13OW7-0426-SM-5K7VK		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0426-SM-5K7VK		biosample
GTEX-13OW7-0526-SM-5J1N2	GTEX-13OW7-0526-SM-5J1N2		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0526-SM-5J1N2		biosample
GTEX-13OW7-0626-SM-5K7UD	GTEX-13OW7-0626-SM-5K7UD		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0626-SM-5K7UD		biosample
GTEX-13OW7-0826-SM-5L3EL	GTEX-13OW7-0826-SM-5L3EL		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0826-SM-5L3EL		biosample
GTEX-13OW7-0926-SM-5L3EX	GTEX-13OW7-0926-SM-5L3EX		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-0926-SM-5L3EX		biosample
GTEX-13OW7-1126-SM-5K7V6	GTEX-13OW7-1126-SM-5K7V6		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-1126-SM-5K7V6		biosample
GTEX-13OW7-1626-SM-5IJDH	GTEX-13OW7-1626-SM-5IJDH		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-1626-SM-5IJDH		biosample
GTEX-13OW7-1926-SM-5LUB4	GTEX-13OW7-1926-SM-5LUB4		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-1926-SM-5LUB4		biosample
GTEX-13OW7-2726-SM-5L3HN	GTEX-13OW7-2726-SM-5L3HN		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-2726-SM-5L3HN		biosample
GTEX-13OW7-2926-SM-5MR3Z	GTEX-13OW7-2926-SM-5MR3Z		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-2926-SM-5MR3Z		biosample
GTEX-13OW7-3026-SM-5L3GY	GTEX-13OW7-3026-SM-5L3GY		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-3026-SM-5L3GY		biosample
GTEX-13OW7-3126-SM-5L3HB	GTEX-13OW7-3126-SM-5L3HB		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW7-3126-SM-5L3HB		biosample
GTEX-13OW8-0005-SM-5NQAC	GTEX-13OW8-0005-SM-5NQAC		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0005-SM-5NQAC		biosample
GTEX-13OW8-0011-R10a-SM-5L3H6	GTEX-13OW8-0011-R10a-SM-5L3H6		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0011-R10a-SM-5L3H6		biosample
GTEX-13OW8-0011-R11a-SM-5L3GT	GTEX-13OW8-0011-R11a-SM-5L3GT		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0011-R11a-SM-5L3GT		biosample
GTEX-13OW8-0011-R1a-SM-5L3HI	GTEX-13OW8-0011-R1a-SM-5L3HI		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0011-R1a-SM-5L3HI		biosample
GTEX-13OW8-0011-R2a-SM-5L3G2	GTEX-13OW8-0011-R2a-SM-5L3G2		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0011-R2a-SM-5L3G2		biosample
GTEX-13OW8-0011-R3a-SM-5L3I4	GTEX-13OW8-0011-R3a-SM-5L3I4		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0011-R3a-SM-5L3I4		biosample
GTEX-13OW8-0011-R5b-SM-5L3FQ	GTEX-13OW8-0011-R5b-SM-5L3FQ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0011-R5b-SM-5L3FQ		biosample
GTEX-13OW8-0011-R6b-SM-5L3I3	GTEX-13OW8-0011-R6b-SM-5L3I3		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0011-R6b-SM-5L3I3		biosample
GTEX-13OW8-0011-R7a-SM-5L3FP	GTEX-13OW8-0011-R7a-SM-5L3FP		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0011-R7a-SM-5L3FP		biosample
GTEX-13OW8-0011-R8a-SM-5L3G5	GTEX-13OW8-0011-R8a-SM-5L3G5		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0011-R8a-SM-5L3G5		biosample
GTEX-13OW8-0126-SM-5IJE5	GTEX-13OW8-0126-SM-5IJE5		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0126-SM-5IJE5		biosample
GTEX-13OW8-0226-SM-5K7UP	GTEX-13OW8-0226-SM-5K7UP		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0226-SM-5K7UP		biosample
GTEX-13OW8-0326-SM-5L3FB	GTEX-13OW8-0326-SM-5L3FB		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0326-SM-5L3FB		biosample
GTEX-13OW8-0426-SM-5J2NR	GTEX-13OW8-0426-SM-5J2NR		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0426-SM-5J2NR		biosample
GTEX-13OW8-0526-SM-5KM24	GTEX-13OW8-0526-SM-5KM24		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-0526-SM-5KM24		biosample
GTEX-13OW8-1026-SM-5J1NQ	GTEX-13OW8-1026-SM-5J1NQ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-1026-SM-5J1NQ		biosample
GTEX-13OW8-1226-SM-5K7XD	GTEX-13OW8-1226-SM-5K7XD		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-1226-SM-5K7XD		biosample
GTEX-13OW8-1326-SM-5J1OW	GTEX-13OW8-1326-SM-5J1OW		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-1326-SM-5J1OW		biosample
GTEX-13OW8-1426-SM-5IJDT	GTEX-13OW8-1426-SM-5IJDT		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-1426-SM-5IJDT		biosample
GTEX-13OW8-1526-SM-5K7V2	GTEX-13OW8-1526-SM-5K7V2		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-1526-SM-5K7V2		biosample
GTEX-13OW8-1626-SM-5L3HW	GTEX-13OW8-1626-SM-5L3HW		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-1626-SM-5L3HW		biosample
GTEX-13OW8-1726-SM-5L3GO	GTEX-13OW8-1726-SM-5L3GO		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-1726-SM-5L3GO		biosample
GTEX-13OW8-1826-SM-5L3H1	GTEX-13OW8-1826-SM-5L3H1		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-1826-SM-5L3H1		biosample
GTEX-13OW8-2126-SM-5J1OS	GTEX-13OW8-2126-SM-5J1OS		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-2126-SM-5J1OS		biosample
GTEX-13OW8-2226-SM-5K7Z4	GTEX-13OW8-2226-SM-5K7Z4		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-2226-SM-5K7Z4		biosample
GTEX-13OW8-2326-SM-5L3I9	GTEX-13OW8-2326-SM-5L3I9		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-2326-SM-5L3I9		biosample
GTEX-13OW8-2426-SM-5L3ID	GTEX-13OW8-2426-SM-5L3ID		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-2426-SM-5L3ID		biosample
GTEX-13OW8-2726-SM-5L3FZ	GTEX-13OW8-2726-SM-5L3FZ		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-2726-SM-5L3FZ		biosample
GTEX-13OW8-2826-SM-5L3GC	GTEX-13OW8-2826-SM-5L3GC		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-2826-SM-5L3GC		biosample
GTEX-13OW8-2926-SM-5L3FV	GTEX-13OW8-2926-SM-5L3FV		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-2926-SM-5L3FV		biosample
GTEX-13OW8-3026-SM-5L3G8	GTEX-13OW8-3026-SM-5L3G8		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13OW8-3026-SM-5L3G8		biosample
GTEX-13PDP-0011-R1a-SM-5PNX5	GTEX-13PDP-0011-R1a-SM-5PNX5		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PDP-0011-R1a-SM-5PNX5		biosample
GTEX-13PDP-0011-R2b-SM-5O9DH	GTEX-13PDP-0011-R2b-SM-5O9DH		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PDP-0011-R2b-SM-5O9DH		biosample
GTEX-13PDP-0011-R6b-SM-5O9D5	GTEX-13PDP-0011-R6b-SM-5O9D5		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PDP-0011-R6b-SM-5O9D5		biosample
GTEX-13PDP-0011-R8b-SM-5O9CS	GTEX-13PDP-0011-R8b-SM-5O9CS		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PDP-0011-R8b-SM-5O9CS		biosample
GTEX-13PDP-0126-SM-5L3HD	GTEX-13PDP-0126-SM-5L3HD		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PDP-0126-SM-5L3HD		biosample
GTEX-13PDP-0226-SM-5K7W9	GTEX-13PDP-0226-SM-5K7W9		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PDP-0226-SM-5K7W9		biosample
GTEX-13PDP-0326-SM-5K7XP	GTEX-13PDP-0326-SM-5K7XP		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PDP-0326-SM-5K7XP		biosample
GTEX-13PDP-0726-SM-5L3HP	GTEX-13PDP-0726-SM-5L3HP		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PDP-0726-SM-5L3HP		biosample
GTEX-13PDP-1026-SM-5L3FA	GTEX-13PDP-1026-SM-5L3FA		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PDP-1026-SM-5L3FA		biosample
GTEX-13PDP-1226-SM-5K7TW	GTEX-13PDP-1226-SM-5K7TW		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PDP-1226-SM-5K7TW		biosample
GTEX-13PL6-0011-R5b-SM-5O9BI	GTEX-13PL6-0011-R5b-SM-5O9BI		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PL6-0011-R5b-SM-5O9BI		biosample
GTEX-13PL6-0011-R6a-SM-5O9C5	GTEX-13PL6-0011-R6a-SM-5O9C5		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PL6-0011-R6a-SM-5O9C5		biosample
GTEX-13PL6-0011-R9b-SM-5O9CH	GTEX-13PL6-0011-R9b-SM-5O9CH		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PL6-0011-R9b-SM-5O9CH		biosample
GTEX-13PL6-0326-SM-5IJCP	GTEX-13PL6-0326-SM-5IJCP		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PL6-0326-SM-5IJCP		biosample
GTEX-13PL6-0526-SM-5L3G6	GTEX-13PL6-0526-SM-5L3G6		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PL6-0526-SM-5L3G6		biosample
GTEX-13PL6-0826-SM-5IJBI	GTEX-13PL6-0826-SM-5IJBI		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PL6-0826-SM-5IJBI		biosample
GTEX-13PL6-0926-SM-5KLYY	GTEX-13PL6-0926-SM-5KLYY		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PL6-0926-SM-5KLYY		biosample
GTEX-13PL6-1026-SM-5L3E5	GTEX-13PL6-1026-SM-5L3E5		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PL6-1026-SM-5L3E5		biosample
GTEX-13PL6-1126-SM-5L3IE	GTEX-13PL6-1126-SM-5L3IE		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PL6-1126-SM-5L3IE		biosample
GTEX-13PL6-2926-SM-5L3I2	GTEX-13PL6-2926-SM-5L3I2		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PL6-2926-SM-5L3I2		biosample
GTEX-13PL6-3126-SM-5LUAR	GTEX-13PL6-3126-SM-5LUAR		https://gtexportal.org/rest/v1/dataset/sample?datasetId=gtex_v7&sampleId=GTEX-13PL6-3126-SM-5LUAR		biosample
